name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s),busy(s),started(s)
nbody,rust,7,500000,1759,0.046,19072,0,83% 0% 0% 0%,0.061,0.051,0.000
nbody,rust,7,5000000,1759,0.333,19072,0,100% 0% 5% 0%,0.334,0.353,0.000
nbody,rust,7,50000000,1759,3.254,19072,0,0% 0% 0% 100%,3.254,3.274,0.000
nbody,rust,7,50000000,1759,3.252,19072,0,100% 0% 0% 0%,3.253,3.292,0.000
nbody,rust,7,50000000,1759,3.242,19072,0,100% 0% 0% 0%,3.243,3.262,0.000
nbody,rust,7,50000000,1759,3.246,19072,0,1% 0% 100% 0%,3.247,3.295,0.000
nbody,rust,7,50000000,1759,3.248,19072,0,0% 0% 0% 100%,3.249,3.288,0.000
nbody,rust,7,50000000,1759,3.267,19072,0,0% 0% 0% 100%,3.268,3.317,0.000
nbody,sbcl,2,500000,1408,0.123,19672,0,0% 68% 0% 0%,0.187,0.128,0.000
nbody,sbcl,2,5000000,1408,0.798,19672,0,2% 100% 0% 2%,0.799,0.839,0.000
nbody,sbcl,2,50000000,1408,7.836,19672,0,0% 0% 0% 100%,7.837,7.900,0.000
nbody,sbcl,2,50000000,1408,7.833,19672,0,100% 0% 0% 0%,7.834,7.889,0.000
nbody,sbcl,2,50000000,1408,7.843,19672,0,0% 0% 100% 0%,7.845,7.978,0.000
nbody,sbcl,2,50000000,1408,7.836,19672,0,100% 0% 0% 0%,7.837,7.884,0.000
nbody,sbcl,2,50000000,1408,7.838,19672,0,100% 1% 0% 1%,7.839,8.066,0.000
nbody,sbcl,2,50000000,1408,7.840,23040,0,0% 0% 0% 100%,7.840,7.887,0.000
nbody,java,3,500000,1436,0.344,41288,0,2% 2% 3% 16%,1.499,0.361,0.000
nbody,java,3,5000000,1436,0.870,41356,0,98% 2% 1% 1%,0.832,0.862,0.000
nbody,java,3,50000000,1436,7.675,41352,0,0% 99% 0% 1%,7.636,7.796,0.000
nbody,java,3,50000000,1436,7.667,41148,0,0% 89% 11% 0%,7.629,7.713,0.000
nbody,java,3,50000000,1436,7.677,41348,0,0% 99% 1% 0%,7.649,7.833,0.000
nbody,java,3,50000000,1436,7.676,41008,0,34% 0% 66% 0%,7.636,7.750,0.000
nbody,java,3,50000000,1436,7.679,41248,0,86% 14% 0% 0%,7.638,7.852,0.000
nbody,java,3,50000000,1436,7.670,41228,0,0% 0% 99% 0%,7.631,7.722,0.000
nbody,clang,8,500000,1398,0.064,19748,0,0% 14% 0% 100%,0.065,0.074,0.000
nbody,clang,8,5000000,1398,0.565,19748,0,3% 0% 100% 0%,0.565,0.585,0.000
nbody,clang,8,50000000,1398,5.591,19748,0,0% 0% 0% 100%,5.592,5.603,0.000
nbody,clang,8,50000000,1398,5.594,19748,0,52% 0% 48% 0%,5.596,5.713,0.000
nbody,clang,8,50000000,1398,5.606,19748,0,0% 0% 100% 1%,5.607,5.691,0.000
nbody,clang,8,50000000,1398,5.602,19748,0,100% 0% 0% 0%,5.604,5.637,0.000
nbody,clang,8,50000000,1398,5.610,19748,0,0% 0% 100% 0%,5.610,5.683,0.000
nbody,clang,8,50000000,1398,5.597,19748,0,87% 0% 14% 0%,5.599,5.751,0.000
nbody,sbcl,1,500000,1373,0.137,19672,0,5% 0% 68% 0%,0.196,0.144,0.000
nbody,sbcl,1,5000000,1373,0.941,19672,0,1% 1% 1% 100%,0.942,0.973,0.000
nbody,sbcl,1,50000000,1373,9.262,19672,0,40% 60% 0% 0%,9.264,9.385,0.000
nbody,sbcl,1,50000000,1373,9.267,19672,0,30% 70% 0% 0%,9.268,9.482,0.000
nbody,sbcl,1,50000000,1373,9.251,19672,0,100% 0% 0% 0%,9.252,9.271,0.000
nbody,sbcl,1,50000000,1373,9.260,19672,0,1% 0% 100% 0%,9.263,9.439,0.000
nbody,sbcl,1,50000000,1373,9.251,23168,0,100% 0% 0% 0%,9.252,9.280,0.000
nbody,sbcl,1,50000000,1373,9.256,23168,0,0% 0% 0% 100%,9.257,9.368,0.000
nbody,csharpaot,8,500000,1339,0.126,19696,0,35% 0% 3% 0%,0.315,0.122,0.000
nbody,csharpaot,8,5000000,1339,0.716,19696,0,0% 100% 1% 2%,0.707,0.736,0.000
nbody,csharpaot,8,50000000,1339,6.985,19696,0,0% 99% 0% 0%,6.977,7.026,0.000
nbody,csharpaot,8,50000000,1339,6.983,19696,0,0% 66% 34% 0%,6.980,7.056,0.000
nbody,csharpaot,8,50000000,1339,7.000,19696,0,0% 100% 0% 1%,6.991,7.159,0.000
nbody,csharpaot,8,50000000,1339,6.992,19696,0,100% 0% 0% 0%,6.984,7.061,0.000
nbody,csharpaot,8,50000000,1339,6.990,19696,0,0% 0% 1% 100%,6.980,7.141,0.000
nbody,csharpaot,8,50000000,1339,6.985,19696,0,0% 100% 0% 0%,6.978,7.068,0.000
nbody,openj9,1,500000,1437,0.653,54480,0,2% 26% 2% 4%,2.075,0.730,0.000
nbody,openj9,1,5000000,1437,1.575,69372,0,1% 0% 24% 89%,1.390,1.611,0.000
nbody,openj9,1,50000000,1437,11.769,69572,0,1% 99% 0% 0%,11.562,11.851,0.000
nbody,openj9,1,50000000,1437,11.759,70428,0,1% 2% 99% 0%,11.575,11.945,0.000
nbody,openj9,1,50000000,1437,11.745,69716,0,1% 1% 0% 99%,11.542,11.877,0.000
nbody,openj9,1,50000000,1437,11.745,69824,0,98% 3% 0% 0%,11.544,11.937,0.000
nbody,openj9,1,50000000,1437,11.728,69740,0,2% 1% 99% 0%,11.530,11.991,0.000
nbody,openj9,1,50000000,1437,11.718,69624,0,4% 67% 2% 28%,11.521,11.855,0.000
nbody,vw,1,500000,1787,1.833,55424,0,0% 1% 89% 1%,2.039,1.903,0.000
nbody,vw,1,5000000,1787,11.787,55296,0,81% 19% 0% 0%,11.790,11.978,0.000
nbody,vw,1,50000000,1787,113.243,55296,0,7% 93% 0% 0%,113.252,113.705,0.000
nbody,vw,1,50000000,1787,113.186,55296,0,0% 100% 0% 0%,113.194,113.647,0.000
nbody,vw,1,50000000,1787,113.213,55296,0,0% 100% 0% 0%,113.222,113.561,0.000
nbody,vw,1,50000000,1787,113.210,55296,0,0% 100% 0% 0%,113.218,113.558,0.000
nbody,vw,1,50000000,1787,108.651,55424,0,0% 0% 100% 0%,108.656,109.091,0.000
nbody,vw,1,50000000,1787,113.210,55296,0,0% 0% 0% 100%,113.219,113.558,0.000
nbody,icx,7,500000,1250,0.063,19684,0,0% 0% 0% 100%,0.063,0.063,0.000
nbody,icx,7,5000000,1250,0.563,19684,0,0% 1% 98% 0%,0.564,0.564,0.000
nbody,icx,7,50000000,1250,5.535,19684,0,1% 0% 98% 0%,5.537,5.598,0.000
nbody,icx,7,50000000,1250,5.537,19684,0,100% 0% 0% 0%,5.538,5.594,0.000
nbody,icx,7,50000000,1250,5.536,19684,0,100% 0% 0% 0%,5.538,5.571,0.000
nbody,icx,7,50000000,1250,5.542,19684,0,100% 0% 0% 0%,5.544,5.661,0.000
nbody,icx,7,50000000,1250,5.543,19684,0,100% 0% 0% 0%,5.545,5.589,0.000
nbody,icx,7,50000000,1250,5.555,19684,0,0% 0% 100% 0%,5.556,5.633,0.000
nbody,gcc,8,500000,1398,0.046,19684,0,16% 100% 0% 0%,0.046,0.054,0.000
nbody,gcc,8,5000000,1398,0.371,19684,0,100% 0% 2% 2%,0.371,0.391,0.000
nbody,gcc,8,50000000,1398,3.726,19684,0,0% 0% 1% 100%,3.727,3.794,0.000
nbody,gcc,8,50000000,1398,3.700,19684,0,0% 0% 100% 0%,3.701,3.741,0.000
nbody,gcc,8,50000000,1398,3.713,19684,0,65% 0% 0% 36%,3.715,3.763,0.000
nbody,gcc,8,50000000,1398,3.694,19684,0,100% 0% 0% 1%,3.695,3.758,0.000
nbody,gcc,8,50000000,1398,3.694,19684,0,100% 0% 0% 0%,3.695,3.736,0.000
nbody,gcc,8,50000000,1398,3.765,19684,0,88% 0% 0% 12%,3.767,3.824,0.000
nbody,ruby,7,500000,1139,7.231,21376,0,0% 0% 91% 0%,7.913,7.383,0.000
nbody,ruby,7,5000000,1139,70.375,21120,0,100% 0% 0% 0%,70.381,70.733,0.000
nbody,ruby,7,50000000,1139,712.782,21248,0,0% 0% 0% 100%,712.816,714.955,0.000
nbody,gpp,0,500000,1933,0.029,19736,0,0% 0% 100% 0%,0.029,0.029,0.000
nbody,gpp,0,5000000,1933,0.217,19736,0,100% 0% 4% 0%,0.217,0.227,0.000
nbody,gpp,0,50000000,1933,2.148,19736,0,100% 0% 0% 0%,2.150,2.191,0.000
nbody,gpp,0,50000000,1933,2.154,19736,0,0% 100% 0% 0%,2.154,2.154,0.000
nbody,gpp,0,50000000,1933,2.146,19736,0,100% 0% 0% 0%,2.148,2.178,0.000
nbody,gpp,0,50000000,1933,2.400,19736,0,100% 0% 0% 0%,2.401,2.411,0.000
nbody,gpp,0,50000000,1933,2.152,19736,0,100% 0% 0% 0%,2.154,2.173,0.000
nbody,gpp,0,50000000,1933,2.153,19736,0,100% 0% 0% 1%,2.155,2.204,0.000
nbody,dartjit,3,500000,1413,1.333,152152,0,18% 10% 10% 4%,3.225,1.419,0.000
nbody,dartjit,3,5000000,1413,1.889,151548,0,12% 94% 6% 8%,1.578,1.920,0.000
nbody,dartjit,3,50000000,1413,12.035,153916,0,2% 2% 96% 2%,11.720,12.095,0.000
nbody,dartjit,3,50000000,1413,11.997,158492,0,1% 97% 2% 1%,11.663,11.990,0.000
nbody,dartjit,3,50000000,1413,11.955,153844,0,0% 1% 97% 2%,11.640,11.966,0.000
nbody,dartjit,3,50000000,1413,12.036,154024,0,1% 2% 1% 97%,11.720,12.083,0.000
nbody,dartjit,3,50000000,1413,11.856,153936,0,1% 97% 1% 1%,11.543,11.866,0.000
nbody,dartjit,3,50000000,1413,12.000,153812,0,2% 97% 2% 2%,11.692,12.078,0.000
nbody,chapel,5,500000,983,0.066,19988,0,16% 0% 0% 2%,0.353,0.069,0.000
nbody,chapel,5,5000000,983,0.408,19988,0,97% 2% 2% 0%,0.398,0.408,0.000
nbody,chapel,5,50000000,983,3.872,19988,0,99% 0% 1% 0%,3.866,3.905,0.000
nbody,chapel,5,50000000,983,3.874,19988,0,100% 1% 2% 0%,3.867,4.049,0.000
nbody,chapel,5,50000000,983,3.872,19988,0,100% 0% 0% 0%,3.865,3.916,0.000
nbody,chapel,5,50000000,983,3.871,19988,0,100% 0% 0% 1%,3.865,3.958,0.000
nbody,chapel,5,50000000,983,3.873,19988,0,100% 0% 1% 0%,3.867,3.936,0.000
nbody,chapel,5,50000000,983,3.873,19988,0,99% 0% 1% 0%,3.866,3.959,0.000
nbody,rust,8,500000,1774,0.057,19072,0,0% 0% 0% 85%,0.064,0.055,0.000
nbody,rust,8,5000000,1774,0.457,19072,0,2% 0% 0% 100%,0.458,0.468,0.000
nbody,rust,8,50000000,1774,4.486,19072,0,0% 0% 0% 100%,4.486,4.504,0.000
nbody,rust,8,50000000,1774,4.494,19072,0,0% 0% 100% 1%,4.495,4.657,0.000
nbody,rust,8,50000000,1774,4.492,19072,0,0% 0% 0% 100%,4.493,4.551,0.000
nbody,rust,8,50000000,1774,4.491,19072,0,99% 0% 0% 0%,4.492,4.541,0.000
nbody,rust,8,50000000,1774,4.498,19072,0,0% 100% 0% 0%,4.499,4.553,0.000
nbody,rust,8,50000000,1774,4.495,19072,0,0% 0% 0% 100%,4.496,4.554,0.000
nbody,javaxint,5,500000,1435,2.528,36108,0,42% 25% 1% 0%,3.699,2.567,0.000
nbody,javaxint,5,5000000,1435,23.550,36600,0,100% 0% 0% 0%,23.551,23.645,0.000
nbody,javaxint,5,50000000,1435,235.211,36584,0,0% 0% 100% 0%,235.127,235.832,0.000
nbody,chapel,3,500000,967,0.067,19680,0,11% 2% 2% 2%,0.360,0.070,0.000
nbody,chapel,3,5000000,967,0.405,19680,0,97% 0% 2% 2%,0.399,0.409,0.000
nbody,chapel,3,50000000,967,3.904,19680,0,99% 0% 0% 0%,3.894,3.953,0.000
nbody,chapel,3,50000000,967,3.897,19680,0,99% 0% 0% 0%,3.891,3.930,0.000
nbody,chapel,3,50000000,967,3.897,19680,0,100% 0% 0% 0%,3.891,3.941,0.000
nbody,chapel,3,50000000,967,3.902,19680,0,99% 0% 0% 0%,3.896,3.977,0.000
nbody,chapel,3,50000000,967,3.899,19680,0,100% 0% 0% 0%,3.891,3.962,0.000
nbody,chapel,3,50000000,967,3.903,19680,0,100% 0% 0% 0%,3.896,3.951,0.000
nbody,fsharpcore,2,500000,1387,0.324,33696,0,0% 0% 18% 0%,1.626,0.314,0.000
nbody,fsharpcore,2,5000000,1387,0.834,33792,0,97% 0% 1% 1%,0.846,0.846,0.000
nbody,fsharpcore,2,50000000,1387,7.416,33944,0,99% 0% 0% 0%,7.426,7.530,0.000
nbody,fsharpcore,2,50000000,1387,7.412,33920,0,99% 0% 0% 0%,7.423,7.453,0.000
nbody,fsharpcore,2,50000000,1387,7.424,34040,0,0% 0% 99% 0%,7.438,7.468,0.000
nbody,fsharpcore,2,50000000,1387,7.410,33972,0,99% 0% 0% 0%,7.417,7.514,0.000
nbody,fsharpcore,2,50000000,1387,7.428,33912,0,0% 99% 1% 0%,7.436,7.607,0.000
nbody,fsharpcore,2,50000000,1387,7.410,33900,0,0% 99% 0% 0%,7.424,7.439,0.000
nbody,toit,1,500000,1198,6.598,68608,0,98% 0% 0% 1%,6.621,6.694,0.000
nbody,toit,1,5000000,1198,64.256,68480,0,0% 99% 0% 0%,64.250,64.571,0.000
nbody,toit,1,50000000,1198,660.567,68992,0,0% 0% 100% 0%,660.491,662.472,0.000
nbody,clang,3,500000,1214,0.070,19684,0,0% 0% 0% 87%,0.071,0.062,0.000
nbody,clang,3,5000000,1214,0.624,19684,0,0% 0% 1% 100%,0.625,0.635,0.000
nbody,clang,3,50000000,1214,6.140,19684,0,0% 0% 1% 100%,6.141,6.245,0.000
nbody,clang,3,50000000,1214,6.122,19684,0,0% 0% 0% 100%,6.123,6.166,0.000
nbody,clang,3,50000000,1214,6.146,19684,0,0% 0% 1% 100%,6.147,6.227,0.000
nbody,clang,3,50000000,1214,6.114,19684,0,100% 0% 0% 0%,6.115,6.152,0.000
nbody,clang,3,50000000,1214,6.125,19684,0,100% 0% 0% 1%,6.127,6.287,0.000
nbody,clang,3,50000000,1214,6.149,19684,0,31% 0% 69% 0%,6.151,6.243,0.000
nbody,ifc,2,500000,1507,0.063,19644,0,0% 100% 0% 0%,0.064,0.064,0.000
nbody,ifc,2,5000000,1507,0.547,19644,0,0% 1% 100% 1%,0.548,0.568,0.000
nbody,ifc,2,50000000,1507,5.389,19644,0,0% 0% 100% 0%,5.390,5.465,0.000
nbody,ifc,2,50000000,1507,5.387,19644,0,0% 100% 0% 0%,5.388,5.441,0.000
nbody,ifc,2,50000000,1507,5.387,19644,0,0% 0% 99% 0%,5.387,5.447,0.000
nbody,ifc,2,50000000,1507,5.388,19644,0,0% 100% 0% 0%,5.388,5.458,0.000
nbody,ifc,2,50000000,1507,5.389,19644,0,0% 100% 0% 0%,5.390,5.449,0.000
nbody,ifc,2,50000000,1507,5.380,19644,0,100% 0% 0% 0%,5.382,5.425,0.000
nbody,clang,6,500000,1186,0.062,19684,0,0% 100% 0% 0%,0.062,0.062,0.000
nbody,clang,6,5000000,1186,0.540,19684,0,100% 1% 0% 1%,0.541,0.561,0.000
nbody,clang,6,50000000,1186,5.318,19684,0,100% 0% 0% 0%,5.319,5.362,0.000
nbody,clang,6,50000000,1186,5.320,19684,0,100% 0% 0% 0%,5.322,5.407,0.000
nbody,clang,6,50000000,1186,5.323,19684,0,100% 1% 0% 0%,5.325,5.437,0.000
nbody,clang,6,50000000,1186,5.323,19684,0,0% 100% 0% 0%,5.323,5.345,0.000
nbody,clang,6,50000000,1186,5.330,19684,0,0% 0% 0% 100%,5.331,5.395,0.000
nbody,clang,6,50000000,1186,5.330,19684,0,0% 100% 0% 0%,5.331,5.406,0.000
nbody,micropython,1,500000,1201,12.298,19076,0,0% 0% 98% 0%,12.552,12.477,0.000
nbody,micropython,1,5000000,1201,122.621,19076,0,97% 0% 0% 3%,122.632,123.000,0.000
nbody,micropython,1,50000000,1201,1286.690,19076,0,0% 100% 0% 0%,1286.757,1290.617,0.000
nbody,fsharpcore,3,500000,1624,0.245,31980,0,0% 0% 16% 0%,1.400,0.234,0.000
nbody,fsharpcore,3,5000000,1624,0.757,32064,0,0% 0% 1% 98%,0.767,0.767,0.000
nbody,fsharpcore,3,50000000,1624,6.908,32344,0,62% 0% 0% 38%,6.924,6.986,0.000
nbody,fsharpcore,3,50000000,1624,6.916,32372,0,0% 0% 99% 0%,6.927,7.058,0.000
nbody,fsharpcore,3,50000000,1624,6.919,32256,0,0% 99% 0% 0%,6.930,7.006,0.000
nbody,fsharpcore,3,50000000,1624,6.917,32128,0,0% 0% 99% 0%,6.931,7.021,0.000
nbody,fsharpcore,3,50000000,1624,6.912,32208,0,0% 99% 0% 0%,6.923,6.979,0.000
nbody,fsharpcore,3,50000000,1624,6.910,32188,0,0% 0% 99% 0%,6.921,6.956,0.000
nbody,csharpaot,7,500000,1715,0.105,19696,0,2% 25% 2% 0%,0.354,0.111,0.000
nbody,csharpaot,7,5000000,1715,0.508,19696,0,100% 2% 0% 2%,0.499,0.519,0.000
nbody,csharpaot,7,50000000,1715,4.749,19696,0,0% 100% 0% 0%,4.741,4.798,0.000
nbody,csharpaot,7,50000000,1715,4.751,19696,0,0% 0% 100% 0%,4.744,4.801,0.000
nbody,csharpaot,7,50000000,1715,4.745,19696,0,99% 0% 0% 0%,4.743,4.781,0.000
nbody,csharpaot,7,50000000,1715,4.749,19696,0,0% 100% 0% 1%,4.740,4.830,0.000
nbody,csharpaot,7,50000000,1715,4.750,19696,0,0% 0% 100% 0%,4.741,4.817,0.000
nbody,csharpaot,7,50000000,1715,4.747,19696,0,0% 28% 71% 0%,4.738,4.776,0.000
nbody,julia,3,500000,1548,1.117,256496,0,4% 3% 1% 10%,6.101,1.196,0.000
nbody,julia,3,5000000,1548,1.142,257280,0,1% 1% 9% 100%,1.051,1.171,0.000
nbody,julia,3,50000000,1548,6.769,257392,0,1% 99% 0% 0%,6.677,6.811,0.000
nbody,julia,3,50000000,1548,6.655,257280,0,1% 1% 0% 99%,6.565,6.788,0.000
nbody,julia,3,50000000,1548,6.641,257408,0,0% 99% 2% 0%,6.550,6.740,0.000
nbody,julia,3,50000000,1548,6.649,257408,0,0% 97% 4% 1%,6.558,6.827,0.000
nbody,julia,3,50000000,1548,6.647,257536,0,4% 0% 97% 1%,6.557,6.767,0.000
nbody,julia,3,50000000,1548,6.654,257360,0,97% 0% 4% 0%,6.564,6.774,0.000
nbody,php,3,500000,1088,0.727,19656,0,0% 0% 0% 54%,1.333,0.736,0.000
nbody,php,3,5000000,1088,6.687,19656,0,0% 0% 0% 100%,6.687,6.721,0.000
nbody,php,3,50000000,1088,67.219,19656,0,0% 0% 0% 100%,67.222,67.423,0.000
nbody,php,3,50000000,1088,67.069,19656,0,0% 100% 0% 0%,67.072,67.139,0.000
nbody,php,3,50000000,1088,67.027,19656,0,0% 0% 0% 100%,67.030,67.231,0.000
nbody,php,3,50000000,1088,67.217,19656,0,0% 100% 0% 0%,67.220,67.422,0.000
nbody,php,3,50000000,1088,67.050,19656,0,0% 0% 100% 0%,67.053,67.120,0.000
nbody,php,3,50000000,1088,67.183,19656,0,0% 0% 100% 0%,67.186,67.320,0.000
nbody,micropython,2,500000,1247,12.559,19076,0,0% 0% 98% 0%,12.781,12.691,0.000
nbody,micropython,2,5000000,1247,123.835,19076,0,97% 0% 0% 2%,123.846,124.341,0.000
nbody,micropython,2,50000000,1247,1239.094,19076,0,100% 0% 0% 0%,1239.176,1242.894,0.000
nbody,swift,8,500000,1688,0.127,19684,0,1% 0% 0% 14%,0.862,0.139,0.000
nbody,swift,8,5000000,1688,0.612,19684,0,3% 100% 0% 0%,0.613,0.632,0.000
nbody,swift,8,50000000,1688,6.007,19684,0,0% 100% 0% 0%,6.009,6.069,0.000
nbody,swift,8,50000000,1688,6.020,19684,0,0% 0% 100% 0%,6.021,6.045,0.000
nbody,swift,8,50000000,1688,6.006,19684,0,100% 0% 0% 0%,6.007,6.055,0.000
nbody,swift,8,50000000,1688,6.006,19684,0,0% 100% 0% 0%,6.007,6.049,0.000
nbody,swift,8,50000000,1688,6.013,19684,0,43% 56% 1% 0%,6.015,6.118,0.000
nbody,swift,8,50000000,1688,5.994,19684,0,100% 0% 0% 0%,5.995,6.103,0.000
nbody,julia,2,500000,1084,1.768,297784,0,22% 2% 1% 0%,6.686,1.799,0.000
nbody,julia,2,5000000,1084,3.333,303020,0,3% 1% 0% 99%,3.207,3.377,0.000
nbody,julia,2,50000000,1084,24.174,303072,0,0% 0% 99% 0%,24.048,24.361,0.000
nbody,julia,2,50000000,1084,24.306,302912,0,90% 0% 0% 10%,24.184,24.498,0.000
nbody,julia,2,50000000,1084,24.090,303148,0,0% 100% 0% 0%,23.965,24.420,0.000
nbody,julia,2,50000000,1084,24.028,303032,0,0% 99% 0% 0%,23.903,24.142,0.000
nbody,julia,2,50000000,1084,24.005,302936,0,0% 100% 0% 0%,23.881,24.239,0.000
nbody,julia,2,50000000,1084,24.461,302980,0,0% 0% 100% 0%,24.336,24.652,0.000
nbody,swift,3,500000,1210,0.130,19688,0,0% 0% 27% 0%,0.480,0.130,0.000
nbody,swift,3,5000000,1210,0.823,19688,0,0% 1% 1% 100%,0.823,0.843,0.000
nbody,swift,3,50000000,1210,8.120,19688,0,99% 0% 0% 0%,8.121,8.137,0.000
nbody,swift,3,50000000,1210,8.138,19688,0,0% 0% 100% 0%,8.140,8.229,0.000
nbody,swift,3,50000000,1210,8.134,19688,0,0% 0% 0% 100%,8.135,8.224,0.000
nbody,swift,3,50000000,1210,8.137,19688,0,100% 0% 0% 0%,8.137,8.194,0.000
nbody,swift,3,50000000,1210,8.125,19688,0,100% 0% 0% 0%,8.126,8.151,0.000
nbody,swift,3,50000000,1210,8.116,19688,0,100% 0% 0% 0%,8.117,8.133,0.000
nbody,icx,8,500000,1398,0.044,19684,0,0% 0% 0% 80%,0.045,0.036,0.000
nbody,icx,8,5000000,1398,0.363,19684,0,100% 0% 5% 0%,0.364,0.384,0.000
nbody,icx,8,50000000,1398,3.623,19684,0,0% 100% 0% 0%,3.624,3.646,0.000
nbody,icx,8,50000000,1398,3.627,19684,0,0% 0% 0% 100%,3.628,3.679,0.000
nbody,icx,8,50000000,1398,3.626,19684,0,0% 0% 100% 0%,3.627,3.689,0.000
nbody,icx,8,50000000,1398,3.630,19684,0,100% 0% 0% 0%,3.631,3.652,0.000
nbody,icx,8,50000000,1398,3.620,19684,0,100% 1% 0% 1%,3.621,3.712,0.000
nbody,icx,8,50000000,1398,3.623,19684,0,100% 0% 1% 0%,3.624,3.715,0.000
nbody,fpascal,2,500000,1345,0.080,19672,0,0% 0% 0% 80%,0.103,0.083,0.000
nbody,fpascal,2,5000000,1345,0.644,19672,0,98% 3% 0% 0%,0.645,0.656,0.000
nbody,fpascal,2,50000000,1345,6.289,19672,0,0% 0% 0% 100%,6.290,6.328,0.000
nbody,fpascal,2,50000000,1345,6.299,19672,0,100% 1% 0% 0%,6.300,6.432,0.000
nbody,fpascal,2,50000000,1345,6.297,19672,0,100% 1% 0% 1%,6.297,6.442,0.000
nbody,fpascal,2,50000000,1345,6.297,19672,0,0% 1% 0% 100%,6.298,6.392,0.000
nbody,fpascal,2,50000000,1345,6.299,19672,0,100% 1% 0% 0%,6.300,6.432,0.000
nbody,fpascal,2,50000000,1345,6.291,19672,0,100% 0% 0% 0%,6.292,6.373,0.000
nbody,java,2,500000,1430,0.344,41136,0,3% 1% 15% 3%,1.538,0.363,0.000
nbody,java,2,5000000,1430,0.876,41200,0,3% 4% 9% 89%,0.858,0.919,0.000
nbody,java,2,50000000,1430,7.625,41296,0,0% 0% 0% 99%,7.589,7.726,0.000
nbody,java,2,50000000,1430,7.625,41196,0,0% 0% 1% 99%,7.584,7.766,0.000
nbody,java,2,50000000,1430,7.628,41168,0,47% 0% 53% 0%,7.593,7.730,0.000
nbody,java,2,50000000,1430,7.630,41220,0,25% 0% 74% 0%,7.591,7.698,0.000
nbody,java,2,50000000,1430,7.626,41440,0,0% 0% 0% 99%,7.585,7.653,0.000
nbody,java,2,50000000,1430,7.624,41364,0,99% 0% 0% 0%,7.582,7.734,0.000
nbody,csharpcore,8,500000,1339,0.205,31376,0,0% 0% 40% 0%,0.520,0.210,0.000
nbody,csharpcore,8,5000000,1339,0.764,31384,0,98% 2% 1% 0%,0.772,0.792,0.000
nbody,csharpcore,8,50000000,1339,6.822,31476,0,99% 0% 0% 0%,6.832,6.920,0.000
nbody,csharpcore,8,50000000,1339,6.818,31512,0,0% 0% 0% 99%,6.829,6.877,0.000
nbody,csharpcore,8,50000000,1339,6.822,31352,0,0% 0% 0% 99%,6.838,6.906,0.000
nbody,csharpcore,8,50000000,1339,6.820,31528,0,65% 12% 22% 0%,6.833,6.922,0.000
nbody,csharpcore,8,50000000,1339,6.859,31528,0,99% 1% 1% 0%,6.871,7.063,0.000
nbody,csharpcore,8,50000000,1339,6.833,31480,0,0% 0% 99% 0%,6.847,6.929,0.000
nbody,openj9,4,500000,1495,0.690,54988,0,1% 8% 0% 28%,1.808,0.713,0.000
nbody,openj9,4,5000000,1495,1.422,69652,0,12% 1% 99% 1%,1.270,1.462,0.000
nbody,openj9,4,50000000,1495,10.687,69732,0,0% 1% 98% 2%,10.517,10.717,0.000
nbody,openj9,4,50000000,1495,10.811,69796,0,99% 0% 1% 0%,10.642,11.014,0.000
nbody,openj9,4,50000000,1495,11.176,69720,0,1% 0% 99% 0%,11.004,11.224,0.000
nbody,openj9,4,50000000,1495,11.079,70480,0,100% 0% 0% 2%,10.908,11.344,0.000
nbody,openj9,4,50000000,1495,10.656,69748,0,2% 0% 1% 99%,10.485,10.904,0.000
nbody,openj9,4,50000000,1495,11.206,69732,0,1% 1% 0% 99%,11.036,11.235,0.000
nbody,clang,7,500000,1250,0.077,19684,0,0% 88% 0% 0%,0.077,0.069,0.000
nbody,clang,7,5000000,1250,0.684,19684,0,0% 1% 0% 100%,0.684,0.694,0.000
nbody,clang,7,50000000,1250,6.791,19684,0,0% 49% 50% 0%,6.792,6.826,0.000
nbody,clang,7,50000000,1250,6.773,19684,0,0% 1% 100% 0%,6.774,6.882,0.000
nbody,clang,7,50000000,1250,6.771,19684,0,100% 0% 0% 0%,6.772,6.860,0.000
nbody,clang,7,50000000,1250,6.801,19684,0,0% 0% 1% 100%,6.801,6.992,0.000
nbody,clang,7,50000000,1250,6.781,19684,0,0% 100% 0% 0%,6.782,6.898,0.000
nbody,clang,7,50000000,1250,6.787,19684,0,0% 100% 1% 0%,6.788,6.951,0.000
nbody,csharpcore,9,500000,2480,0.162,30384,0,0% 0% 28% 1%,0.571,0.171,0.000
nbody,csharpcore,9,5000000,2480,0.379,30484,0,2% 2% 95% 0%,0.389,0.390,0.000
nbody,csharpcore,9,50000000,2480,3.163,30388,0,99% 0% 0% 0%,3.172,3.191,0.000
nbody,csharpcore,9,50000000,2480,3.160,30380,0,99% 1% 0% 1%,3.169,3.280,0.000
nbody,csharpcore,9,50000000,2480,3.155,30336,0,99% 0% 1% 0%,3.165,3.225,0.000
nbody,csharpcore,9,50000000,2480,3.168,30380,0,99% 0% 1% 1%,3.177,3.288,0.000
nbody,csharpcore,9,50000000,2480,3.155,30336,0,0% 99% 0% 0%,3.164,3.202,0.000
nbody,csharpcore,9,50000000,2480,3.154,30336,0,1% 99% 0% 0%,3.164,3.215,0.000
nbody,clang,2,500000,1270,0.063,19684,0,0% 0% 100% 0%,0.064,0.064,0.000
